time	voltage
8.670525090835456e-01	1.512809e-01
8.695636697978314e-01	1.357800e-01
8.720748305121171e-01	1.204856e-01
8.745859912264028e-01	1.053977e-01
8.770971519406885e-01	9.051633e-02
8.790502769406885e-01	7.955009e-02
8.810034019406885e-01	6.903744e-02
8.829565269406885e-01	5.906767e-02
8.849096519406885e-01	4.973674e-02
8.868627769406885e-01	4.114223e-02
8.888159019406885e-01	3.337669e-02
8.907690269406885e-01	2.651691e-02
8.927221519406885e-01	2.061212e-02
8.946752769406885e-01	1.567245e-02
8.966284019406885e-01	1.166338e-02
8.985815269406885e-01	8.507252e-03
9.005346519406885e-01	6.094098e-03
9.024877769406885e-01	4.297733e-03
9.044409019406885e-01	2.991199e-03
9.063940269406885e-01	2.059340e-03
9.083471519406885e-01	1.405239e-03
9.103002769406885e-01	9.519458e-04
9.122534019406885e-01	6.409287e-04
9.142065269406885e-01	4.293323e-04
9.161596519406885e-01	2.863407e-04
9.181127769406885e-01	1.902580e-04
9.200659019406885e-01	1.259446e-04
9.220190269406885e-01	8.311868e-05
9.239721519406885e-01	5.465746e-05
9.259252769406885e-01	3.588200e-05
9.278784019406885e-01	2.345443e-05
9.298315269406885e-01	1.528859e-05
9.317846519406885e-01	9.953976e-06
9.337377769406885e-01	6.467104e-06
9.356909019406885e-01	4.172325e-06
9.376440269406885e-01	2.741814e-06
9.395971519406885e-01	1.758337e-06
9.415502769406885e-01	1.102686e-06
9.454565269406885e-01	4.470348e-07
9.493627769406885e-01	2.736948e-07
9.532690269406885e-01	1.368474e-07
9.571752769406885e-01	3.649264e-08
9.610815269406885e-01	-2.736948e-08
9.649877769406885e-01	-5.473896e-08
9.688940269406885e-01	-4.561580e-08
9.728002769406885e-01	0.000000e+00
9.767065269406885e-01	0.000000e+00
9.806127769406885e-01	0.000000e+00
9.845190269406885e-01	0.000000e+00
9.884252769406885e-01	0.000000e+00
9.923315269406885e-01	0.000000e+00
9.962377769406885e-01	0.000000e+00
1.000144026940688e+00	0.000000e+00
1.004887330512117e+00	0.000000e+00
1.009630634083546e+00	0.000000e+00
1.014373937654974e+00	0.000000e+00
1.019117241226403e+00	0.000000e+00
1.023860544797831e+00	0.000000e+00
1.028603848369260e+00	0.000000e+00
1.033347151940688e+00	0.000000e+00
1.036416348369260e+00	-5.169791e-08
1.039485544797831e+00	-6.203749e-08
1.042554741226403e+00	-3.101874e-08
1.045623937654974e+00	4.135832e-08
1.048693134083546e+00	1.550937e-07
1.051762330512117e+00	3.101874e-07
1.054831526940688e+00	5.066395e-07
1.058737776940688e+00	1.192093e-06
1.060690901940688e+00	1.877546e-06
1.062644026940688e+00	2.920628e-06
1.064597151940688e+00	4.470348e-06
1.066550276940688e+00	6.884336e-06
1.068503401940688e+00	1.063943e-05
1.070456526940688e+00	1.627207e-05
1.072409651940688e+00	2.497435e-05
1.074362776940688e+00	3.814697e-05
1.076315901940688e+00	5.814433e-05
1.078269026940688e+00	8.836389e-05
1.080222151940688e+00	1.338720e-04
1.082175276940688e+00	2.021194e-04
1.084128401940688e+00	3.040433e-04
1.086081526940688e+00	4.556775e-04
1.088034651940688e+00	6.796718e-04
1.089987776940688e+00	1.008630e-03
1.091940901940688e+00	1.487434e-03
1.093894026940688e+00	2.177238e-03
1.095847151940688e+00	3.157914e-03
1.097800276940688e+00	4.529178e-03
1.099753401940688e+00	6.408632e-03
