time	voltage
4.337377769406885e-01	5.733371e-03
4.356909019406885e-01	3.859460e-03
4.376440269406885e-01	2.561808e-03
4.395971519406885e-01	1.682073e-03
4.435034019406885e-01	7.088780e-04
4.493627769406885e-01	1.873076e-04
4.557801876549742e-01	1.083065e-04
4.621975983692599e-01	4.671970e-05
4.686150090835456e-01	2.547186e-06
4.750324197978313e-01	-2.421104e-05
4.814498305121171e-01	-3.355498e-05
4.878672412264028e-01	-2.548463e-05
4.942846519406885e-01	0.000000e+00
4.965167947978313e-01	-7.602633e-10
4.987489376549742e-01	-9.123160e-10
5.009810805121171e-01	-4.561580e-10
5.032132233692599e-01	6.082107e-10
5.054453662264028e-01	2.280790e-09
5.076775090835456e-01	4.561580e-09
5.099096519406885e-01	7.450581e-09
5.157690269406885e-01	-2.626345e-05
5.216284019406885e-01	-3.425093e-05
5.274877769406885e-01	-2.395499e-05
5.333471519406885e-01	4.624378e-06
5.392065269406885e-01	5.148716e-05
5.450659019406885e-01	1.166334e-04
5.509252769406885e-01	2.000630e-04
5.567846519406885e-01	7.560849e-04
5.587377769406885e-01	1.167476e-03
5.606909019406885e-01	1.790881e-03
5.626440269406885e-01	2.723634e-03
5.645971519406885e-01	4.095793e-03
5.665502769406885e-01	6.070226e-03
5.685034019406885e-01	8.833945e-03
5.704565269406885e-01	1.257837e-02
5.724096519406885e-01	1.747015e-02
5.743627769406885e-01	2.362275e-02
5.763159019406885e-01	3.107828e-02
5.782690269406885e-01	3.980744e-02
5.802221519406885e-01	4.972398e-02
5.821752769406885e-01	6.070635e-02
5.841284019406885e-01	7.261863e-02
5.860815269406885e-01	8.532527e-02
5.899877769406885e-01	1.126315e-01
5.958471519406885e-01	1.568485e-01
5.997534019406885e-01	1.881511e-01
6.036596519406885e-01	2.194805e-01
6.075659019406885e-01	2.508369e-01
6.114721519406885e-01	2.822201e-01
6.153784019406885e-01	3.136303e-01
6.192846519406885e-01	3.450673e-01
6.231909019406885e-01	3.765312e-01
6.323984912264028e-01	4.490634e-01
6.416060805121171e-01	5.170430e-01
6.508136697978314e-01	5.804701e-01
6.600212590835457e-01	6.393445e-01
6.692288483692599e-01	6.936664e-01
6.784364376549742e-01	7.434358e-01
6.876440269406885e-01	7.886525e-01
7.085703662264028e-01	8.677166e-01
7.294967055121171e-01	9.150269e-01
7.504230447978314e-01	9.305833e-01
7.713493840835457e-01	9.143860e-01
7.922757233692599e-01	8.664348e-01
8.132020626549743e-01	7.867299e-01
8.341284019406885e-01	6.752711e-01
8.413828662264028e-01	6.303401e-01
8.486373305121171e-01	5.830752e-01
8.558917947978314e-01	5.334763e-01
8.631462590835457e-01	4.815435e-01
8.704007233692599e-01	4.272767e-01
8.776551876549742e-01	3.706759e-01
8.849096519406885e-01	3.117412e-01
8.879788483692599e-01	2.866120e-01
8.910480447978314e-01	2.616615e-01
8.941172412264028e-01	2.368894e-01
8.971864376549742e-01	2.122959e-01
9.002556340835456e-01	1.878809e-01
9.033248305121171e-01	1.636445e-01
9.063940269406885e-01	1.395866e-01
9.103002769406885e-01	1.105474e-01
9.142065269406885e-01	8.340877e-02
9.161596519406885e-01	7.081148e-02
9.181127769406885e-01	5.902791e-02
9.200659019406885e-01	4.819408e-02
9.220190269406885e-01	3.844494e-02
9.239721519406885e-01	2.989820e-02
9.259252769406885e-01	2.263337e-02
9.278784019406885e-01	1.667038e-02
9.298315269406885e-01	1.195624e-02
9.317846519406885e-01	8.368105e-03
9.337377769406885e-01	5.733371e-03
9.356909019406885e-01	3.859460e-03
9.376440269406885e-01	2.561808e-03
9.395971519406885e-01	1.682073e-03
9.435034019406885e-01	7.088780e-04
9.493627769406885e-01	1.873076e-04
9.557801876549742e-01	1.083065e-04
9.621975983692599e-01	4.671970e-05
9.686150090835457e-01	2.547186e-06
9.750324197978314e-01	-2.421104e-05
9.814498305121171e-01	-3.355498e-05
9.878672412264028e-01	-2.548463e-05
9.942846519406885e-01	0.000000e+00
9.965167947978314e-01	-7.602633e-10
9.987489376549742e-01	-9.123160e-10
1.000981080512117e+00	-4.561580e-10
1.003213223369260e+00	6.082107e-10
1.005445366226403e+00	2.280790e-09
1.007677509083546e+00	4.561580e-09
1.009909651940688e+00	7.450581e-09
1.015769026940688e+00	-2.626345e-05
1.021628401940688e+00	-3.425093e-05
1.027487776940688e+00	-2.395499e-05
1.033347151940688e+00	4.624378e-06
1.039206526940688e+00	5.148716e-05
1.045065901940688e+00	1.166334e-04
1.050925276940688e+00	2.000630e-04
1.056784651940688e+00	7.560849e-04
1.058737776940688e+00	1.167476e-03
1.060690901940688e+00	1.790881e-03
1.062644026940688e+00	2.723634e-03
1.064597151940688e+00	4.095793e-03
1.066550276940688e+00	6.070226e-03
1.068503401940688e+00	8.833945e-03
1.070456526940688e+00	1.257837e-02
