time	voltage
1.078269026940688e+00	9.443893e-01
1.080222151940688e+00	9.659528e-01
1.082175276940688e+00	9.873707e-01
1.084128401940688e+00	1.008640e+00
1.086081526940688e+00	1.029757e+00
1.088034651940688e+00	1.050720e+00
1.089987776940688e+00	1.071524e+00
1.091940901940688e+00	1.092167e+00
1.093894026940688e+00	1.112645e+00
1.095847151940688e+00	1.132956e+00
1.097800276940688e+00	1.153096e+00
1.099753401940688e+00	1.173062e+00
1.101706526940688e+00	1.192852e+00
1.103659651940688e+00	1.212462e+00
1.105612776940688e+00	1.231889e+00
1.107565901940688e+00	1.251132e+00
1.109519026940688e+00	1.270185e+00
1.111472151940688e+00	1.289047e+00
1.113425276940688e+00	1.307716e+00
1.115378401940688e+00	1.326187e+00
1.117331526940688e+00	1.344458e+00
1.119284651940688e+00	1.362527e+00
1.121237776940688e+00	1.380391e+00
1.123190901940688e+00	1.398047e+00
1.125144026940688e+00	1.415493e+00
1.127097151940688e+00	1.432725e+00
1.129050276940688e+00	1.449742e+00
1.131003401940688e+00	1.466540e+00
1.132956526940688e+00	1.483117e+00
1.134909651940688e+00	1.499471e+00
1.136862776940688e+00	1.515599e+00
1.138815901940688e+00	1.531499e+00
1.140769026940688e+00	1.547168e+00
1.142722151940688e+00	1.562605e+00
1.144675276940688e+00	1.577806e+00
1.148581526940688e+00	1.607493e+00
1.154440901940688e+00	1.650202e+00
1.157510098369260e+00	1.671703e+00
1.160579294797831e+00	1.692564e+00
1.163648491226403e+00	1.712784e+00
1.166717687654974e+00	1.732364e+00
1.169786884083546e+00	1.751303e+00
1.172856080512117e+00	1.769603e+00
1.175925276940688e+00	1.787262e+00
1.182900723369260e+00	1.825010e+00
1.189876169797831e+00	1.859110e+00
1.196851616226403e+00	1.889562e+00
1.203827062654974e+00	1.916366e+00
1.210802509083546e+00	1.939522e+00
1.217777955512117e+00	1.959030e+00
1.224753401940688e+00	1.974890e+00
1.236472151940688e+00	1.992649e+00
1.248190901940688e+00	1.999686e+00
1.259909651940688e+00	1.996002e+00
1.271628401940688e+00	1.981596e+00
1.283347151940688e+00	1.956468e+00
1.295065901940688e+00	1.920618e+00
1.306784651940688e+00	1.874047e+00
1.311248937654974e+00	1.853671e+00
1.315713223369260e+00	1.831883e+00
1.320177509083546e+00	1.808683e+00
1.324641794797831e+00	1.784071e+00
1.329106080512117e+00	1.758046e+00
1.333570366226403e+00	1.730609e+00
1.338034651940688e+00	1.701760e+00
1.340266794797831e+00	1.686849e+00
1.342498937654974e+00	1.671614e+00
1.344731080512117e+00	1.656055e+00
1.346963223369260e+00	1.640172e+00
1.349195366226403e+00	1.623964e+00
1.351427509083546e+00	1.607433e+00
1.353659651940688e+00	1.590577e+00
1.355612776940688e+00	1.575579e+00
1.357565901940688e+00	1.560343e+00
1.359519026940688e+00	1.544872e+00
1.361472151940688e+00	1.529169e+00
1.363425276940688e+00	1.513235e+00
1.365378401940688e+00	1.497073e+00
1.367331526940688e+00	1.480686e+00
1.369284651940688e+00	1.464076e+00
1.371237776940688e+00	1.447246e+00
1.373190901940688e+00	1.430197e+00
1.375144026940688e+00	1.412933e+00
1.377097151940688e+00	1.395457e+00
1.379050276940688e+00	1.377770e+00
1.381003401940688e+00	1.359875e+00
1.382956526940688e+00	1.341776e+00
1.384909651940688e+00	1.323475e+00
1.386862776940688e+00	1.304975e+00
1.388815901940688e+00	1.286278e+00
1.390769026940688e+00	1.267387e+00
1.392722151940688e+00	1.248305e+00
1.394675276940688e+00	1.229036e+00
1.396628401940688e+00	1.209581e+00
1.398581526940688e+00	1.189944e+00
1.400534651940688e+00	1.170128e+00
1.402487776940688e+00	1.150136e+00
1.404440901940688e+00	1.129971e+00
1.406394026940688e+00	1.109635e+00
1.408347151940688e+00	1.089132e+00
1.410300276940688e+00	1.068466e+00
1.412253401940688e+00	1.047638e+00
1.414206526940688e+00	1.026653e+00
1.416159651940688e+00	1.005513e+00
1.418112776940688e+00	9.842212e-01
1.420065901940688e+00	9.627815e-01
1.422019026940688e+00	9.411969e-01
1.423972151940688e+00	9.194705e-01
1.425925276940688e+00	8.976057e-01
1.427878401940688e+00	8.756056e-01
1.429831526940688e+00	8.534737e-01
1.431784651940688e+00	8.312133e-01
1.433737776940688e+00	8.088277e-01
1.435690901940688e+00	7.863203e-01
1.437644026940688e+00	7.636944e-01
1.439597151940688e+00	7.409536e-01
1.441550276940688e+00	7.181011e-01
1.445456526940688e+00	6.720753e-01
1.449362776940688e+00	6.255734e-01
1.453269026940688e+00	5.787657e-01
1.457175276940688e+00	5.316522e-01
1.461081526940688e+00	4.842330e-01
1.464987776940688e+00	4.365079e-01
1.468894026940688e+00	3.884770e-01
1.472800276940688e+00	3.401404e-01
1.476706526940688e+00	2.915970e-01
1.480612776940688e+00	2.429514e-01
1.484519026940688e+00	1.942035e-01
1.488425276940688e+00	1.453535e-01
1.492331526940688e+00	9.640123e-02
1.496237776940688e+00	4.734677e-02
1.500144026940688e+00	-1.809896e-03
1.504887330512117e+00	-6.153806e-02
1.509630634083546e+00	-1.210798e-01
1.514373937654974e+00	-1.804353e-01
1.519117241226403e+00	-2.396043e-01
1.523860544797831e+00	-2.985870e-01
1.528603848369260e+00	-3.573833e-01
1.533347151940688e+00	-4.159932e-01
1.536416348369260e+00	-4.536733e-01
1.539485544797831e+00	-4.911500e-01
1.542554741226403e+00	-5.284233e-01
1.545623937654974e+00	-5.654934e-01
1.548693134083546e+00	-6.023601e-01
1.551762330512117e+00	-6.390235e-01
1.554831526940688e+00	-6.754835e-01
1.558737776940688e+00	-7.214784e-01
1.560690901940688e+00	-7.443146e-01
1.562644026940688e+00	-7.670387e-01
1.564597151940688e+00	-7.896473e-01
1.566550276940688e+00	-8.121369e-01
1.568503401940688e+00	-8.345043e-01
1.570456526940688e+00	-8.567460e-01
1.572409651940688e+00	-8.788586e-01
1.574362776940688e+00	-9.008389e-01
1.576315901940688e+00	-9.226836e-01
1.578269026940688e+00	-9.443893e-01
1.580222151940688e+00	-9.659528e-01
1.582175276940688e+00	-9.873707e-01
1.584128401940688e+00	-1.008640e+00
1.586081526940688e+00	-1.029757e+00
1.588034651940688e+00	-1.050720e+00
1.589987776940688e+00	-1.071524e+00
1.591940901940688e+00	-1.092167e+00
1.593894026940688e+00	-1.112645e+00
1.595847151940688e+00	-1.132956e+00
1.597800276940688e+00	-1.153096e+00
1.599753401940688e+00	-1.173062e+00
1.601706526940688e+00	-1.192852e+00
1.603659651940688e+00	-1.212462e+00
1.605612776940688e+00	-1.231889e+00
1.607565901940688e+00	-1.251132e+00
1.609519026940688e+00	-1.270185e+00
1.611472151940688e+00	-1.289047e+00
1.613425276940688e+00	-1.307716e+00
1.615378401940688e+00	-1.326187e+00
1.617331526940688e+00	-1.344458e+00
1.619284651940688e+00	-1.362527e+00
1.621237776940688e+00	-1.380391e+00
1.623190901940688e+00	-1.398047e+00
1.625144026940688e+00	-1.415493e+00
1.627097151940688e+00	-1.432725e+00
1.629050276940688e+00	-1.449742e+00
1.631003401940688e+00	-1.466540e+00
1.632956526940688e+00	-1.483117e+00
1.634909651940688e+00	-1.499471e+00
1.636862776940688e+00	-1.515599e+00
1.638815901940688e+00	-1.531499e+00
1.640769026940688e+00	-1.547168e+00
1.642722151940688e+00	-1.562605e+00
1.644675276940688e+00	-1.577806e+00
1.648581526940688e+00	-1.607493e+00
1.654440901940688e+00	-1.650202e+00
1.657510098369260e+00	-1.671703e+00
1.660579294797831e+00	-1.692564e+00
1.663648491226403e+00	-1.712784e+00
1.666717687654974e+00	-1.732364e+00
1.669786884083546e+00	-1.751303e+00
1.672856080512117e+00	-1.769603e+00
1.675925276940688e+00	-1.787262e+00
1.682900723369260e+00	-1.825010e+00
1.689876169797831e+00	-1.859110e+00
1.696851616226403e+00	-1.889562e+00
1.703827062654974e+00	-1.916366e+00
1.710802509083546e+00	-1.939522e+00
1.717777955512117e+00	-1.959030e+00
1.724753401940688e+00	-1.974890e+00
1.736472151940688e+00	-1.992649e+00
1.748190901940688e+00	-1.999686e+00
1.759909651940688e+00	-1.996002e+00
1.771628401940688e+00	-1.981596e+00
1.783347151940688e+00	-1.956468e+00
1.795065901940688e+00	-1.920618e+00
1.806784651940688e+00	-1.874047e+00
1.811248937654974e+00	-1.853671e+00
1.815713223369260e+00	-1.831883e+00
1.820177509083546e+00	-1.808683e+00
1.824641794797831e+00	-1.784071e+00
1.829106080512117e+00	-1.758046e+00
