t   v1  v2
1.906577857172742e-02	-5.542024e-02	-3.775174e+00
1.915506428601313e-02	-5.066516e-02	-3.897862e+00
1.924435000029884e-02	-4.571507e-02	-4.007774e+00
1.928341250029884e-02	-4.351863e-02	-4.047690e+00
1.930294375029884e-02	-4.241050e-02	-4.064070e+00
1.934200625029884e-02	-4.017524e-02	-4.087422e+00
1.938106875029884e-02	-3.791578e-02	-4.099846e+00
1.942013125029884e-02	-3.563348e-02	-4.105836e+00
1.947872500029884e-02	-3.217022e-02	-4.109400e+00
1.950104642887026e-02	-3.083850e-02	-4.109828e+00
1.952336785744169e-02	-2.950137e-02	-4.110107e+00
1.954568928601312e-02	-2.815884e-02	-4.110239e+00
1.956801071458455e-02	-2.681090e-02	-4.110223e+00
1.959033214315598e-02	-2.545755e-02	-4.110059e+00
1.961265357172741e-02	-2.409881e-02	-4.109747e+00
1.963497500029883e-02	-2.273465e-02	-4.109287e+00
1.965450625029883e-02	-2.153792e-02	-4.108878e+00
1.969914910744169e-02	-1.878518e-02	-4.107723e+00
1.974379196458454e-02	-1.602311e-02	-4.106319e+00
1.978843482172740e-02	-1.325172e-02	-4.104667e+00
1.983307767887026e-02	-1.047101e-02	-4.102766e+00
1.987772053601311e-02	-7.680965e-03	-4.100617e+00
1.992236339315597e-02	-4.881600e-03	-4.098219e+00
1.996700625029883e-02	-2.072910e-03	-4.095572e+00
1.998653750029883e-02	-8.458637e-04	-4.094328e+00
2.000000000000000e-02	-4.898587e-17	-4.093445e+00
